1,0,0.55,1
0,0,0.55,1
0,0,0.55,1
1,0,0.55,1
0,0,0.55,1
0,0,0.55,1
1,0,0.55,1
0,0,0.55,1
0,0,0.55,1
1,0,0.55,1
0,0,0.55,1
0,0,0.55,1
1,0,0.55,1
0,0,0.55,1
0,0,0.55,1
1,0,0.45,1
0,0,0.45,1
0,0,0.55,1
1,0,0.55,1
0,0,0.5,1
0,0,0.6,1
1,0,0.6,1
0,0,0.65,1
0,0,0.65,1
1,0,0.7,1
0,0,0.7,1
0,0,0.8,1
1,0,0.8,1
0,0,0.45,1
0,0,0.45,1
1,0,0.55,1
0,0,0.55,1
0,0,0.5,1
1,0,0.5,1
0,0,0.5,1
0,0,0.6,0.9
1,0,0.6,0.9
0,0,0.6,0.9
0,0,0.6,0.9
1,0,0.65,0.9
